,latest_changed_password,max_item_count,days_since_first_transaction,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels,latest_order_amount_usd,latest_item_category,latest_item_product_title,latest_item_quantity,latest_item_tag_count,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4,per_month_logout,per_month_page_activity,per_month_transactions
11179,False,2.0,11.0990195100741,693.9327196296298,386.0,17.0,14.0,1.0,15.0,43.0,0.4332603320836269,124.11099803891236,Feeds 2,Tender Strips® Meal (8 Pieces),1.0,1.0,0.0,1.0,-999.0,0.0,7.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,2.0,4.483389023143445
5189,False,-999.0,-999.0,106.36739269675924,386.0,17.0,12.0,-999.0,14.0,30.0,0.306145648896268,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
15966,False,1.0,177.28217024009334,4.17711099537037,472.0,17.0,15.0,1.0,13.0,22.0,0.4495647139740805,77.93515383669629,Pasta,Four Cheese Mac & Cheese with Honey Pepper Chicken Tenders,1.0,1.0,27.0,2.0,7.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
14128,False,2.0,274.3617296297872,360.12911232638885,386.0,17.0,8.0,1.0,13.0,43.0,0.1257361749201332,109.66741892151568,Big City World Famous Chicken Wings,20 Boneless Wings,1.0,1.0,32.01,2.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.0239562526741466
2668,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,All-Day Breakfast,Sausage    Egg & Cheese McGriddles,1.0,1.0,-999.0,1.0,-999.0,0.0,3.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
11113,False,1.0,58.65856788521754,183.8594756828704,386.0,17.0,10.0,1.0,9.0,24.0,0.2787520299060669,266.79147398527647,Missing,Missing,-999.0,-999.0,-999.0,1.0,7.0,1.0,-999.0,4.0,1.0,1.0,-999.0,2.0,-999.0,-999.0,4.483389023143445
11397,Missing,1.0,379.2466473637577,166.98443613425923,386.0,17.0,7.0,1.0,12.0,34.0,0.2544979740491375,146.48315623205926,Sides,Side Salad,2.0,1.0,26.44,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,26.44,1.0,-999.0,-999.0,4.483389023143445
4428,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Barista!,Snooze House Blend Coffee,4.0,1.0,-999.0,1.0,-999.0,0.0,8.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
8161,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Philly Cheese Steak (Halal),Steak & Chicken,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3919,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
11764,False,1.0,505.4491237842707,711.9635806134261,386.0,17.0,14.0,4.0,11.0,5.0,0.129226508879782,49.14077278263625,Bowls,Organic Tofu Bowl,1.0,1.0,16.72,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,16.72,1.0,-999.0,4.0,7.823412806268099
9319,False,1.0,17.599820541106396,1036.9976570717592,1100.0,17.0,18.0,1.0,16.0,43.0,0.2637268054142292,109.66741892151568,Create Your Own Salad,Half Snap Salad,1.0,0.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,5.01199006997341
8068,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
15904,False,1.0,314.9896886833975,307.99646078703705,1100.0,17.0,13.0,3.0,20.0,34.0,0.4279072898354634,62.370624446680424,Dinner Entrees,Savor Size Fork-Tender Pot Roast,1.0,1.0,0.0,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
4404,False,1.0,83.4259574766431,528.966973599537,516.0,28.0,5.0,1.0,12.0,34.0,0.2361315279920675,47.071638297418325,Drinks,2-Liters Drink,1.0,1.0,15.31,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,15.31,-999.0,-999.0,-999.0,2.4171340763337588
12586,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Beverages,Can of Soda,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
5346,False,1.0,519.3298374574306,125.1535802662037,386.0,17.0,10.0,-999.0,13.0,34.0,0.257053268095597,109.66741892151568,Dim Sum,Hand-Folded Crab Wontons (6),1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
3828,False,1.0,314.9896886833975,321.18771371527777,386.0,17.0,16.0,-999.0,13.0,11.0,0.3153711758786631,84.95989011411642,Cheesecakes & Specialty Desserts,Fresh Strawberry Cheesecake,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
1208,False,2.0,1401.326808515531,714.8106090625,204.0,46.0,14.0,1.0,10.0,5.0,0.2190467347865498,109.66741892151568,Tea,Peach B/G,1.0,1.0,37.08,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,37.08,-999.0,-999.0,-999.0,5.283532671318673
6282,False,1.0,190.4310096214221,112.21765167824074,458.0,17.0,9.0,1.0,9.0,23.0,0.2685174573931191,109.66741892151568,Handcrafted Burgers/Chicken/Bison,Cowboy Burger,1.0,1.0,79.88999999999999,1.0,1.0,0.0,6.0,2.0,0.0,2.0,43.73,1.0,3.0,3.0,0.0488621466189176
12900,False,1.0,544.5615334885247,354.5942537037037,386.0,17.0,9.0,2.0,12.0,10.0,0.1233837448054094,109.66741892151568,Wraps,Island,1.0,1.0,257.45,2.0,1.0,2.0,6.0,2.0,0.0,2.0,51.13,1.0,-999.0,5.0,13.100271901834992
2197,False,1.0,473.89154814702374,402.949867789352,414.0,17.0,14.0,1.0,14.0,6.0,0.5194686443751847,100.54572295586355,Missing,Missing,-999.0,-999.0,37.77,1.0,-999.0,0.0,-999.0,1.0,0.0,2.0,37.77,1.0,-999.0,1.0,4.483389023143445
11712,False,3.0,314.9896886833975,272.76129354166665,386.0,17.0,11.0,-999.0,13.0,43.0,0.3160279879338354,109.66741892151568,Sharables & Sides,House Sampler,1.0,0.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
14859,False,1.0,234.807489020332,747.3574786342592,386.0,17.0,16.0,2.0,15.0,16.0,0.4786630528296173,109.66741892151568,Burritos,Regular Burrito,1.0,1.0,45.71,2.0,-999.0,0.0,-999.0,1.0,0.0,1.0,25.66,1.0,-999.0,-999.0,2.0765780863350436
13888,Missing,1.0,314.9896886833975,793.8012519444444,386.0,17.0,8.0,1.0,12.0,15.0,0.2024264452694374,161.67447703801454,Uramaki,R01. California Roll (8pc),1.0,1.0,54.17,2.0,-999.0,1.0,-999.0,1.0,0.0,2.0,22.43,1.0,-999.0,-999.0,3.763940223896533
11074,False,-999.0,-999.0,767.6145299189815,386.0,17.0,11.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,2.0,3.0,0.0,-999.0,-999.0,0.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0
12426,False,1.0,462.6316286368609,728.7736307175926,630.0,28.0,6.0,-999.0,12.0,43.0,0.1288534622293247,109.66741892151568,Noodles,Pad Thai,2.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,1.0,-999.0
10557,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Biryani (Hydrabadi),Plain Jeera Rice,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1757,False,1.0,314.9896886833975,108.96342760416668,386.0,17.0,12.0,1.0,8.0,6.0,0.3563145449517628,109.66741892151568,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,1.0,-999.0,2.0,1.0,2.0,-999.0,2.0,-999.0,1.0,16.24361021710076
7404,False,1.0,503.9432517468017,686.4351011689815,204.0,46.0,10.0,-999.0,11.0,46.0,0.3917826442791315,109.66741892151568,Bento Boxes & Combos,Special Bento,1.0,1.0,0.0,2.0,2.0,0.0,2.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
11744,False,2.0,205.12267382939535,308.9518301736111,1100.0,17.0,15.0,2.0,15.0,43.0,0.3711543408583603,109.66741892151568,Entrees,Burrito Bowl,1.0,1.0,32.83,3.0,1.0,0.0,-999.0,1.0,0.0,3.0,32.83,1.0,-999.0,-999.0,4.483389023143445
19,False,1.0,314.9896886833975,1332.928063761574,1100.0,17.0,11.0,3.0,12.0,23.0,0.3311627692190435,109.66741892151568,Missing,Missing,-999.0,-999.0,32.98,2.0,6.0,1.0,-999.0,2.0,1.0,1.0,32.98,2.0,-999.0,-999.0,3.019849419095575
10603,False,1.0,314.9896886833975,149.2558942824074,386.0,17.0,12.0,1.0,13.0,6.0,0.2940366561880461,109.66741892151568,Starters,"Ba-""con"" Queso",1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,4.0,4.483389023143445
9503,False,2.0,198.5587768099234,130.08144020833333,1100.0,17.0,11.0,1.0,14.0,10.0,0.1289035033188249,109.41717248123696,New York Style Pizzas,Cheese Pizza,1.0,1.0,70.19,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,37.14,1.0,-999.0,-999.0,5.1033461352712575
11462,False,3.0,35.03870591901628,176.1504059259259,386.0,17.0,13.0,2.0,12.0,17.0,0.2977883136457322,75.24200112126866,Teasers,Lots-O-Nachos,1.0,1.0,0.0,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,0.0,1.0,-999.0,-999.0,13.74488422069014
15695,False,1.0,683.6901806993427,165.95704881944445,874.0,17.0,16.0,1.0,16.0,46.0,0.4348062876779388,109.66741892151568,Fried Rice,Vegetable Fried Rice,1.0,1.0,23.78,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,23.78,-999.0,-999.0,-999.0,3.748253202545388
14593,False,-999.0,-999.0,110.6784302662037,386.0,17.0,17.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
810,False,1.0,314.9896886833975,662.9596766666666,386.0,17.0,16.0,1.0,21.0,34.0,0.3581106005767637,109.66741892151568,Pizzas,The Big Cheese,1.0,1.0,43.28,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,43.28,1.0,-999.0,-999.0,4.483389023143445
514,False,1.0,154.23248411166708,589.6710269444444,1100.0,17.0,16.0,1.0,16.0,45.0,0.395830222423422,237.92623416250768,Snack 'n Save,Turnover,1.0,0.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,1.3763600442568071
2501,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Beverages,Coke,1.0,1.0,-999.0,1.0,-999.0,0.0,6.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3762,False,1.0,314.9896886833975,156.10885891203702,386.0,17.0,13.0,1.0,12.0,33.0,0.2892977204972248,45.90853475177816,Milk Shakes,Chocolate Milk Shake (20 Oz),1.0,1.0,43.22,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,43.22,1.0,-999.0,-999.0,5.63074447977443
16070,False,1.0,119.77130514912594,349.9340281944445,1100.0,17.0,14.0,1.0,11.0,5.0,0.4650724154391549,109.66741892151568,Jack's Deals,Value Fries,1.0,1.0,14.72,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,5.55,1.0,-999.0,-999.0,11.552816789522486
11109,False,1.0,314.9896886833975,115.28804162037036,386.0,17.0,14.0,1.0,15.0,1.0,0.453622599373462,136.29949223903543,Fried Rice,FR4. Chicken Fried Rice,1.0,1.0,48.8,1.0,-999.0,0.0,-999.0,2.0,0.0,1.0,48.8,1.0,-999.0,-999.0,1.055012694142344
7905,Missing,1.0,590.9344119306697,948.1521895601852,1100.0,17.0,10.0,1.0,16.0,43.0,0.2320169458595373,31.314222957506576,Combos,7. Footlong Quarter Pound Coney Combo,1.0,1.0,16.72,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,16.72,-999.0,-999.0,1.0,0.2830873295402153
5302,False,1.0,314.9896886833975,848.0454933217592,386.0,17.0,9.0,1.0,14.0,6.0,0.3317077704498901,109.66741892151568,Enchiladas,Create Your Own Enchiladas,1.0,1.0,78.99,3.0,-999.0,0.0,-999.0,1.0,0.0,1.0,20.63,1.0,-999.0,-999.0,19.94511212682321
9522,Missing,1.0,368.9526851153776,190.5016094328704,1100.0,17.0,14.0,1.0,13.0,45.0,0.4002305125868473,261.29460648783487,Entrees,Burrito Bowl,1.0,1.0,152.96,1.0,-999.0,0.0,-999.0,2.0,0.0,1.0,35.31,1.0,-999.0,-999.0,15.080022875557695
1781,Missing,2.0,120.93848348754686,241.70980125,386.0,17.0,11.0,1.0,15.0,5.0,0.448969225386819,35.618393022584776,Beverages,Soda,1.0,1.0,-999.0,2.0,-999.0,0.0,-999.0,1.0,0.0,2.0,-999.0,1.0,-999.0,-999.0,4.483389023143445
3638,True,1.0,428.41845948397594,461.2925934490741,1100.0,17.0,12.0,1.0,17.0,38.0,0.555832797710582,127.92425688579736,Combos,Homestyle Chicken Sandwich Combo,1.0,1.0,91.86,2.0,-999.0,1.0,-999.0,1.0,0.0,1.0,65.91,1.0,-999.0,2.0,4.941967814823158
7360,Missing,1.0,701.2703579167697,4.952617685185184,386.0,17.0,9.0,1.0,17.0,10.0,0.413473712580986,62.85748546217864,Appetizers - Aperitivos,Crazy Nachos,1.0,1.0,37.12000000000001,3.0,-999.0,0.0,-999.0,2.0,0.0,2.0,37.12000000000001,1.0,-999.0,-999.0,4.483389023143445
9977,False,1.0,70.54969628230975,1172.2733142824077,880.0,28.0,6.0,2.0,15.0,5.0,0.3634150489339357,1.448258747091991,Salads,Caesar,1.0,1.0,22.48,3.0,6.0,0.0,-999.0,-999.0,0.0,2.0,0.0,-999.0,-999.0,-999.0,8.279388680860837
3534,False,1.0,176.01508437594066,144.31992971064815,204.0,46.0,12.0,1.0,13.0,46.0,0.3608079910910026,151.54658141013292,Family Dinner- Combination,Dinner (Per Person),1.0,1.0,41.73,1.0,2.0,0.0,-999.0,1.0,0.0,1.0,41.73,-999.0,-999.0,-999.0,8.982683447992736
2285,False,4.0,1399.832476672659,1124.219257094907,575.0,17.0,11.0,1.0,11.0,46.0,0.1554717493462598,109.66741892151568,Pollo,Chicken En Mole,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.816542339770879
12469,False,1.0,871.3609454468251,859.0966365393518,824.0,46.0,13.0,1.0,14.0,43.0,0.374093445126731,170.58107237301354,Chef Selections,Eggplant Parmigiana,1.0,1.0,31.05,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,31.05,1.0,-999.0,-999.0,6.753390028040732
6205,Missing,1.0,562.5905967955184,168.87836188657408,386.0,17.0,13.0,1.0,15.0,47.0,0.2113330467100236,31.26343393232733,McNuggets,Chicken McNuggets (20-Piece),1.0,1.0,75.81,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.6455121538265525
2324,Missing,1.0,228.3714658429271,155.6203243287037,386.0,17.0,12.0,1.0,11.0,15.0,0.245790775948773,109.66741892151568,Thin Crust Pizza,"16"" XL Thin Crust Pizza",1.0,1.0,0.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,5.832916782241217
6793,False,-999.0,-999.0,0.0027544444444444,1100.0,17.0,12.0,-999.0,15.0,33.0,0.388343409432512,-999.0,Charlie's Combo,CC2. Salmon Combo,1.0,1.0,-999.0,1.0,1.0,0.0,2.0,-999.0,0.0,2.0,-999.0,-999.0,-999.0,1.0,-999.0
13102,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Dinner House Chef Specials,D4. Catty Fishluck,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
2241,Missing,1.0,314.9896886833975,1553.6664707060183,64.0,17.0,14.0,1.0,15.0,10.0,0.4617295217704711,109.66741892151568,Eggs Benedict,Irish Benedict,1.0,1.0,42.09,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,42.09,1.0,-999.0,-999.0,4.483389023143445
10633,False,1.0,314.9896886833975,109.68870951388892,386.0,17.0,10.0,1.0,12.0,10.0,0.082344502393984,202.4602732946683,Fusion Mix Smoothie,Strawberry Banana,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
820,False,3.0,314.9896886833975,176.70208462962964,386.0,17.0,18.0,1.0,16.0,33.0,0.2186364730214943,109.66741892151568,Sharables & Sides,Potato Wedges - Basket,2.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,1.0,-999.0,3.8881813143910753
662,False,1.0,352.7873952340259,1403.914608148148,1046.0,28.0,8.0,1.0,17.0,27.0,0.4415195956547296,109.66741892151568,Entrees,Burrito,1.0,1.0,31.02,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,31.02,1.0,-999.0,-999.0,10.730813414754763
13542,Missing,2.0,1134.0774184331112,427.24100980324073,386.0,17.0,9.0,1.0,6.0,20.0,0.3770630841173977,80.38338065876682,Meals,Large WHOPPER® Jr. Meal,1.0,1.0,22.46,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,3.9,1.0,-999.0,-999.0,5.573708792534967
6298,False,2.0,607.7289635242332,121.09193392361112,386.0,17.0,10.0,1.0,14.0,5.0,0.368649151274932,137.7826418531966,Buffalo Wings,Buffalo Wings (10),2.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,2.762592940768515
5407,Missing,-999.0,-999.0,877.1275210763888,386.0,17.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1096,False,1.0,314.9896886833975,187.4828383680556,386.0,17.0,10.0,1.0,13.0,5.0,0.1841084111463817,1.3130790308467652,Pho (Beef Noodle Soup),Phở Tái,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.095429189383122
497,Missing,2.0,146.17891842986683,0.0155163657407407,1100.0,17.0,12.0,1.0,12.0,43.0,0.3832132413134682,186.2587721791137,Appetizer Sides,Fries,1.0,1.0,2.99,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,2.99,1.0,-999.0,-999.0,4.084399734413672
7445,False,1.0,487.6476309137359,812.0530851388887,222.0,46.0,7.0,1.0,12.0,3.0,0.346524721177547,209.36963204010215,Honey Biscuits,Homemade Biscuits,1.0,0.0,27.08,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,27.08,-999.0,-999.0,-999.0,8.772594324940732
15886,False,-999.0,-999.0,0.0013197337962962,386.0,17.0,12.0,-999.0,10.0,10.0,0.4330916495902647,-999.0,McNuggets,Chicken McNuggets (20-Piece),1.0,1.0,-999.0,1.0,1.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
12156,False,1.0,42.24781985567408,0.0197265625,386.0,17.0,9.0,1.0,13.0,11.0,0.3220684696090196,109.66741892151568,Annie Laura's Kitchen Specialties,Vegetable Plate,1.0,1.0,32.83,1.0,5.0,0.0,-999.0,1.0,0.0,1.0,32.83,1.0,-999.0,-999.0,4.483389023143445
6459,False,-999.0,-999.0,9.791929155092593,386.0,17.0,9.0,-999.0,13.0,45.0,0.3328607902829351,-999.0,Missing,Missing,-999.0,-999.0,-999.0,2.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,1.0,-999.0,-999.0
16366,False,1.0,70.44063725921293,134.90268104166665,64.0,17.0,9.0,2.0,12.0,5.0,0.2848266035155798,74.2072760423251,Chow Mein    Chow Fun & More,Chow Mein,1.0,1.0,16.93,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,16.93,1.0,-999.0,-999.0,12.540908390043876
3096,False,1.0,1695.087520711827,467.9773337384259,562.0,56.0,5.0,2.0,10.0,5.0,0.4492030047731964,127.67033175259984,Grab & Go,Classic Hummus (16 oz),1.0,1.0,18.69,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,18.69,-999.0,-999.0,-999.0,3.462138364209443
3445,False,12.0,610.7412048975019,114.22903702546296,1100.0,17.0,16.0,1.0,12.0,43.0,0.218648834952309,109.66741892151568,Appetizers,Mozzarella Sticks,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
4506,False,2.0,314.9896886833975,564.3941940277778,1100.0,17.0,14.0,1.0,14.0,11.0,0.1960553989576553,109.66741892151568,Sides,Mozzarella Sticks,1.0,1.0,79.97,3.0,-999.0,0.0,-999.0,1.0,0.0,1.0,29.52,1.0,-999.0,1.0,1.3291372683947102
3897,Missing,1.0,811.2806864960577,862.9318997800926,386.0,17.0,12.0,1.0,12.0,10.0,0.4618065813419461,32.31128402040114,Appetizers,Grilled Chicken Quesadilla,1.0,1.0,60.53,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,25.7,1.0,-999.0,-999.0,6.266274003231678
14529,False,1.0,314.9896886833975,764.1384553587963,64.0,17.0,12.0,1.0,11.0,38.0,0.3691334133570648,109.66741892151568,Lo Mein,34. Beef Lo Mein or Mei Fun,1.0,1.0,37.15,2.0,4.0,0.0,-999.0,1.0,0.0,1.0,0.0,1.0,-999.0,-999.0,4.483389023143445
7083,Missing,2.0,403.08458727391354,111.14727693287035,386.0,17.0,11.0,1.0,14.0,30.0,0.4151414133345461,111.1695369248958,Fries & Sides,Natural Cut Fries,1.0,1.0,42.84,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,42.84,1.0,-999.0,-999.0,4.483389023143445
5830,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Side Orders,Biscuit,1.0,1.0,-999.0,1.0,-999.0,0.0,30.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
16223,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Dollar Menu & More,Chicken McNuggets (20-Piece),1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
2139,False,1.0,314.9896886833975,172.43358083333337,472.0,17.0,13.0,2.0,12.0,43.0,0.3554568665051861,36.82472964488512,Beverages,2% Milk,1.0,1.0,0.0,1.0,5.0,4.0,-999.0,4.0,4.0,1.0,0.0,3.0,-999.0,-999.0,4.0699386532362665
13272,False,1.0,993.4434310027386,294.99201969907415,386.0,17.0,11.0,1.0,12.0,23.0,0.4199443541526728,14.986825344809136,Appetizers,22. Cream Cheese Wontons (6),1.0,1.0,20.53,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,20.53,1.0,-999.0,-999.0,1.2315825451281806
13451,False,2.0,67.25844949868127,19.780585277777774,1121.0,17.0,7.0,1.0,13.0,10.0,0.5573172081296118,471.5830601793133,To Start/Para Comenzar,Pupusas,1.0,1.0,-999.0,6.0,5.0,0.0,-999.0,3.0,0.0,7.0,-999.0,1.0,2.0,1.0,5.23469493476609
754,False,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,5.0,0.0828615991491589,-999.0,Missing,Missing,-999.0,-999.0,-999.0,2.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
11297,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Side Orders,Pita Bread,1.0,1.0,-999.0,1.0,-999.0,0.0,5.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
12759,False,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,5.0,0.0828615991491589,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
15740,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Dollar Menu & More,Fruit 'N Yogurt Parfait,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
8588,False,1.0,103.04570928812068,536.2673102083334,646.0,17.0,12.0,1.0,14.0,44.0,0.435477493916087,109.66741892151568,Missing,Missing,-999.0,-999.0,-999.0,2.0,7.0,0.0,-999.0,3.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,3.485365102043342
15382,False,1.0,297.92028311586694,114.31709462962964,1100.0,17.0,10.0,1.0,14.0,30.0,0.2262342663067691,105.1342958679992,Pizza,"Neapolitan 16"" Extra Cheese",1.0,1.0,0.0,2.0,2.0,0.0,-999.0,1.0,0.0,2.0,0.0,1.0,-999.0,-999.0,4.483389023143445
4653,False,-999.0,-999.0,53.406491527777774,386.0,17.0,14.0,-999.0,14.0,43.0,0.4194011755668947,-999.0,Buffalo Wings,Buffalo Wings,1.0,1.0,-999.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3302,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Sweet Treats,Soft-Baked Chocolate Chip Cookie,1.0,1.0,-999.0,1.0,-999.0,0.0,19.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
